x1	y1	z1
PTA	Klhdc4	0.1
PTA	Klhdc5	1.3
PTA	Klhdc7a	0.1
PTA	Klhdc7b	0.1
PTA	Klhdc8a	0.2
PTA	Klhdc8b	0.1
PTA	Klhdc9	0.1
PTA	Klhl1	0.1
PTA	Klhl10	0.1
PTA	Klhl11	0.3
PTA	Klhl12	0.5
PTA	Klhl13	0.1
PTA	Klhl14	0.1
PTA	Klhl15	2.5
PTA	Klhl17	0.1
PTA	Klhl18	1.0
PTA	Klhl2	1.3
PTA	Klhl20	0.2
PTA	Klhl21	0.2
PTA	Klhl22	0.1
PTA	Klhl23	0.9
PTA	Klhl25	0.1
PTA	Klhl26	3.0
PTA	Klhl28	0.9
PTA	Klhl29	0.1
PTA	Klhl3	0.1
PTA	Klhl30	0.1
PTA	Klhl31	0.1
PTA	Klhl32	2.6
PTA	Klhl33	0.1
PTA	Klhl34	0.1
PTA	Klhl35	0.1
PTA	Klhl36	0.1
PTA	Klhl38	0.1
PTA	Klhl4	0.1
PTA	Klhl6	0.1
PTA	Klhl7	1.2
PTA	Klhl8	0.6
PTA	Klk1	0.1
PTA	Klk10	0.1
PTA	Klk11	0.1
PTA	Klk12	0.1
PTA	Klk13	0.1
PTA	Klk14	0.1
PTA	Klk15	0.1
PTA	Klk4	0.1
PTA	Klk5	0.1
PTA	Klk6	0.1
PTA	Klk7	0.1
PTA	Klk8	0.1
PTA	Klk9	0.1
PTA	Klkb1	2.6
PTA	Klrc1	0.1
PTA	Klrc2	0.1
PTA	Klrc3	0.1
PTA	Klrd1	0.1
PTA	Klrg1	0.2
PTA	Klrg2	0.1
PTA	Klrk1	0.1
PTA	Kmo	0.1
PTA	Kncn	0.1
PTA	Kndc1	1.3
PTA	Kng1	0.1
PTA	Kntc1	0.1
PTA	Kpna2	8.8
PTA	Kpna6	2.2
PTA	Kpna7	0.1
PTA	Kprp	0.1
PTA	Kptn	0.4
PTA	Kras	0.8
PTA	Krba1	0.1
PTA	Kremen1	0.8
PTA	Kremen2	0.1
PTA	Kri1	0.1
PTA	Krit1	1.4
PTA	Krr1	1.4
PTA	Krt1	0.1
PTA	Krt10	3.6
PTA	Krt12	0.1
PTA	Krt13	0.1
PTA	Krt14	0.1
PTA	Krt15	0.1
PTA	Krt16	0.1
PTA	Krt17	0.1
PTA	Krt18	0.1
PTA	Krt19	0.1
PTA	Krt2	0.1
PTA	Krt20	0.1
PTA	Krt222	0.1
PTA	Krt23	0.1
PTA	Krt24	0.1
PTA	Krt25	0.1
PTA	Krt26	0.1
PTA	Krt27	0.1
PTA	Krt28	0.1
PTA	Krt31	0.1
PTA	Krt32	0.1
PTA	Krt33a	0.1
PTA	Krt33b	0.1
PTA	Krt34	0.1
PTA	Krt35	0.1
PTA	Krt36	0.1
PTA	Krt39	0.1
PTA	Krt4	0.1
PTA	Krt40	0.1
PTA	Krt5	0.1
PTA	Krt6a	0.1
PTA	Krt6b	0.1
PTA	Krt7	0.1
PTA	Krt71	0.1
PTA	Krt73	0.1
PTA	Krt74	0.1
PTA	Krt75	0.1
PTA	Krt76	0.1
PTA	Krt77	0.1
PTA	Krt78	0.1
PTA	Krt79	0.1
PTA	Krt8	0.1
PTA	Krt80	0.1
PTA	Krt81	0.1
PTA	Krt82	0.1
PTA	Krt83	0.1
PTA	Krt84	0.1
PTA	Krt85	0.1
PTA	Krt86	0.1
PTA	Krt9	0.1
PTA	Krtap1-3	0.1
PTA	Krtap1-5	0.1
PTA	Krtap10-10	0.1
PTA	Krtap10-4	0.1
PTA	Krtap11-1	0.1
PTA	Krtap12-1	0.1
PTA	Krtap13-1	0.1
PTA	Krtap16-1	0.1
PTA	Krtap17-1	0.1
PTA	Krtap2-4	0.1
PTA	Krtap20-2	0.1
PTA	Krtap22-2	0.1
PTA	Krtap24-1	0.1
PTA	Krtap26-1	0.1
PTA	Krtap27-1	0.1
PTA	Krtap3-1	0.1
PTA	Krtap3-2	0.1
PTA	Krtap3-3	0.1
PTA	Krtap4-1	0.1
PTA	Krtap4-2	0.1
PTA	Krtap4-6	0.1
PTA	Krtap4-7	0.1
PTA	Krtap4-8	0.1
PTA	Krtap4-9	0.1
PTA	Krtap5-1	0.1
PTA	Krtap5-2	0.1
PTA	Krtap5-3	0.1
PTA	Krtap5-4	0.1
PTA	Krtap5-5	0.1
PTA	Krtap6-1	0.1
PTA	Krtap6-2	0.1
PTA	Krtap7-1	0.1
PTA	Krtap8-1	0.1
PTA	Krtap9-1	0.1
PTA	Krtap9-3	0.1
PTA	Krtcap3	0.1
PTA	Krtdap	0.1
PTA	Ksr1	1.9
PTA	Ksr2	0.1
PTA	Kti12	0.7
PTA	Ky	0.1
PTA	Kynu	0.1
PTA	L1cam	0.1
PTA	L1td1	0.1
PTA	L3mbtl1	0.1
PTA	L3mbtl2	0.7
PTA	L3mbtl3	0.1
PTA	L3mbtl4	0.1
PTA	Lace1	0.7
PTA	Lactb	0.6
PTA	Lactb2	1.8
PTA	Lad1	0.1
PTA	Lag3	0.1
PTA	Lage3	0.8
PTA	Lair1	0.1
PTA	Lalba	0.1
PTA	Lama1	0.6
PTA	Lama4	1.0
PTA	Lama5	0.2
PTA	Lamb1	0.1
PTA	Lamb2	1.5
PTA	Lamb3	0.1
PTA	Lamc1	3.6
PTA	Lamc2	0.1
PTA	Lamc3	0.1
PTA	Lamp3	0.1
PTA	Lamtor2	1.4
PTA	Lancl1	1.5
PTA	Lancl2	3.2
PTA	Lancl3	0.1
PTA	Laptm5	20.8
PTA	Large	0.7
PTA	Larp1b	2.6
PTA	Larp4	4.5
PTA	Larp6	11.7
PTA	Larp7	1.0
PTA	Lars	2.5
PTA	Lat	0.4
PTA	Lat2	0.1
PTA	Lats2	1.1
PTA	Lax1	0.1
PTA	Layn	0.1
PTA	Lbh	0.1
PTA	Lbp	0.1
PTA	Lbr	1.8
PTA	Lbx1	0.1
PTA	Lbx2	0.1
PTA	Lca5	4.6
PTA	Lca5l	0.1
PTA	Lce1b	0.1
PTA	Lce1c	0.1
PTA	Lce1d	0.1
PTA	Lce1e	0.1
PTA	Lce1f	0.1
PTA	Lce3a	0.1
PTA	Lce3b	0.1
PTA	Lce3c	0.1
PTA	Lce6a	0.1
PTA	Lck	0.1
PTA	Lcmt1	9.7
PTA	Lcmt2	0.8
PTA	Lcn10	0.1
PTA	Lcn12	0.1
PTA	Lcn2	0.1
PTA	Lcn6	0.1
PTA	Lcn8	0.1
PTA	Lcn9	0.1
PTA	Lcor	0.2
PTA	Lcorl	0.9
PTA	Lcp1	0.9
PTA	Lcp2	0.1
PTA	Lct	0.1
PTA	Lctl	0.1
PTA	Ldb2	0.1
PTA	Ldb3	0.9
PTA	Ldhal6b	0.1
PTA	Ldhc	0.1
PTA	Ldhd	4.2
PTA	Ldlrad1	0.1
PTA	Ldlrad2	0.1
PTA	Ldlrad3	1.6
PTA	Ldlrap1	0.1
PTA	Ldoc1	0.4
PTA	Ldoc1l	0.5
PTA	Leap2	0.1
PTA	Lect1	0.1
PTA	Lect2	0.1
PTA	Lef1	0.1
PTA	Lefty1	0.1
PTA	Lefty2	0.1
PTA	Lekr1	0.1
PTA	Lelp1	0.1
PTA	Lemd1	0.1
PTA	Lemd2	1.6
PTA	Lemd3	2.0
PTA	Lenep	0.1
PTA	Leng1	0.1
PTA	Leng9	0.1
PTA	Lep	0.1
PTA	Lepr	0.1
PTA	Lepre1	0.5
PTA	Leprel1	0.2
PTA	Leprel2	0.1
PTA	Leprel4	0.1
PTA	Leprot	14.9
PTA	Letm2	0.1
PTA	Lgals1	14.9
PTA	Lgals12	0.1
PTA	Lgals2	0.1
PTA	Lgals3	39.3
PTA	Lgals4	0.1
PTA	Lgals7	0.1
PTA	Lgals9	0.2
PTA	Lgi2	0.1
PTA	Lgi3	0.1
PTA	Lgr5	0.2
PTA	Lgsn	0.1
PTA	Lhb	0.1
PTA	Lhcgr	0.1
PTA	Lhfp	11.8
PTA	Lhfpl1	0.1
PTA	Lhfpl2	0.3
PTA	Lhfpl3	0.1
PTA	Lhfpl4	0.1
PTA	Lhfpl5	0.1
PTA	Lhpp	3.8
PTA	Lhx1	0.1
PTA	Lhx3	0.1
PTA	Lhx4	0.1
PTA	Lhx5	0.1
PTA	Lhx6	0.1
PTA	Lhx8	0.1
PTA	Lhx9	0.1
PTA	Lif	0.1
PTA	Lig1	0.1
PTA	Lig3	1.1
PTA	Lig4	0.7
PTA	Lilra5	0.1
PTA	Lilra6	0.1
PTA	Lilrb3	0.1
PTA	Lilrb4	0.1
PTA	Lim2	0.1
PTA	Lima1	0.3
PTA	Limd1	0.1
PTA	Limd2	0.1
PTA	Limk1	0.1
PTA	Lims2	0.1
PTA	Lin28a	0.1
PTA	Lin28b	0.1
PTA	Lin37	0.1
PTA	Lin52	0.1
PTA	Lin54	0.3
PTA	Lin7a	0.1
PTA	Lin7b	0.4
PTA	Lin9	0.1
PTA	Lingo1	0.6
PTA	Lingo2	0.1
PTA	Lingo3	0.1
PTA	Lingo4	0.1
PTA	Lins	0.2
PTA	Lipc	0.1
PTA	Lipe	0.1
PTA	Lipf	0.1
PTA	Lipg	0.1
PTA	Liph	0.1
PTA	Lipi	0.1
PTA	Lipk	0.1
PTA	Lipm	0.1
PTA	Lipn	0.1
PTA	Lipt1	0.1
PTA	Lipt2	0.1
PTA	Litaf	4.3
PTA	Lix1l	1.3
PTA	Llgl2	0.1
PTA	Lman1l	0.1
PTA	Lman2l	1.3
PTA	Lmbr1	6.2
PTA	Lmbr1l	0.1
PTA	Lmbrd2	0.4
PTA	Lmf1	1.7
PTA	Lmf2	0.2
PTA	Lmln	2.6
PTA	Lmna	0.1
PTA	Lmnb1	0.1
PTA	Lmnb2	0.1
PTA	Lmo1	0.1
PTA	Lmo2	1.2
PTA	Lmo3	27.8
PTA	Lmo7	0.1
PTA	Lmod1	1.8
PTA	Lmod2	0.1
PTA	Lmod3	0.1
PTA	Lmtk2	0.3
PTA	Lmtk3	0.1
PTA	Lmx1a	0.1
PTA	Lmx1b	0.1
PTA	Lnx1	0.1
PTA	Lnx2	0.6
PTA	Loh12cr1	0.1
PTA	Lonp1	0.1
PTA	Lonrf1	1.7
PTA	Lonrf2	2.4
PTA	Lor	0.1
PTA	Lox	0.1
PTA	Loxhd1	0.1
PTA	Loxl1	0.1
PTA	Loxl2	0.1
PTA	Loxl3	0.1
PTA	Loxl4	0.1
PTA	Lpar1	15.9
PTA	Lpar2	0.1
PTA	Lpar3	0.8
PTA	Lpar4	0.1
PTA	Lpar5	0.1
PTA	Lpar6	5.9
PTA	Lpcat1	0.8
PTA	Lpcat2	0.6
PTA	Lpcat4	0.1
PTA	Lpgat1	0.6
PTA	Lphn2	0.1
PTA	Lpin1	9.1
PTA	Lpin3	0.4
PTA	Lpl	0.5
PTA	Lpo	0.1
PTA	Lpxn	0.4
PTA	Lrat	0.1
PTA	Lrch1	0.1
PTA	Lrch2	1.2
PTA	Lrch4	0.1
PTA	Lrfn1	0.1
PTA	Lrfn2	0.1
PTA	Lrfn3	0.1
PTA	Lrfn4	0.1
PTA	Lrfn5	0.1
PTA	Lrg1	0.1
PTA	Lrguk	0.1
PTA	Lrig2	0.3
PTA	Lrig3	0.4
PTA	Lrit1	0.1
PTA	Lrit2	0.1
PTA	Lrit3	0.1
PTA	Lrmp	0.1
PTA	Lrp11	7.5
PTA	Lrp12	0.2
PTA	Lrp1b	6.7
PTA	Lrp2	0.1
PTA	Lrp2bp	0.2
PTA	Lrp3	0.4
PTA	Lrp5	0.2
PTA	Lrp6	0.8
PTA	Lrpprc	4.5
PTA	Lrr1	0.1
PTA	Lrrc1	0.4
PTA	Lrrc10	0.1
PTA	Lrrc10b	0.1
PTA	Lrrc14	0.6
PTA	Lrrc14b	0.1
PTA	Lrrc15	0.1
PTA	Lrrc16b	0.2
PTA	Lrrc17	2.9
PTA	Lrrc18	0.1
PTA	Lrrc19	0.1
PTA	Lrrc2	0.1
PTA	Lrrc20	0.1
PTA	Lrrc23	0.8
PTA	Lrrc24	0.1
PTA	Lrrc25	0.1
PTA	Lrrc26	0.1
PTA	Lrrc27	0.6
PTA	Lrrc28	0.1
PTA	Lrrc29	0.1
PTA	Lrrc3	0.1
PTA	Lrrc30	0.1
PTA	Lrrc32	0.1
PTA	Lrrc33	0.1
PTA	Lrrc34	6.2
PTA	Lrrc36	0.1
PTA	Lrrc38	0.1
PTA	Lrrc39	2.7
PTA	Lrrc3b	35.2
PTA	Lrrc4	1.4
PTA	Lrrc40	0.2
PTA	Lrrc41	0.6
PTA	Lrrc42	0.7
PTA	Lrrc43	0.1
PTA	Lrrc45	0.1
PTA	Lrrc46	0.1
PTA	Lrrc47	3.4
PTA	Lrrc48	0.1
PTA	Lrrc49	4.0
PTA	Lrrc4b	0.1
PTA	Lrrc52	0.1
PTA	Lrrc55	0.2
PTA	Lrrc56	0.1
PTA	Lrrc57	0.3
PTA	Lrrc6	0.3
PTA	Lrrc61	0.1
PTA	Lrrc66	0.1
PTA	Lrrc69	2.4
PTA	Lrrc7	0.1
PTA	Lrrc8b	1.4
PTA	Lrrc8d	3.4
PTA	Lrrc8e	0.1
PTA	Lrrcc1	2.3
PTA	Lrrfip1	1.4
PTA	Lrrfip2	1.7
PTA	Lrriq1	0.1
PTA	Lrriq3	0.1
PTA	Lrriq4	0.1
PTA	Lrrk1	0.1
PTA	Lrrk2	0.4
PTA	Lrrn1	13.6
PTA	Lrrn2	0.1
PTA	Lrrn3	12.0
PTA	Lrrn4	0.1
PTA	Lrrn4cl	0.1
PTA	Lrrtm1	0.1
PTA	Lrrtm2	0.4
PTA	Lrrtm3	0.1
PTA	Lrrtm4	0.1
PTA	Lrsam1	0.3
PTA	Lrtm1	0.1
PTA	Lrwd1	0.1
PTA	Lsg1	2.4
PTA	Lsm1	0.1
PTA	Lsm10	1.7
PTA	Lsm11	0.1
PTA	Lsm12	2.8
PTA	Lsm14b	2.1
PTA	Lsm2	0.2
PTA	Lsm4	1.7
PTA	Lsm5	0.1
PTA	Lsm6	0.1
PTA	Lsp1	0.1
PTA	Lsr	0.1
PTA	Lst1	0.1
PTA	Lta	0.1
PTA	Lta4h	6.2
PTA	Ltb	0.1
PTA	Ltb4r2	0.1
PTA	Ltbp1	1.3
PTA	Ltbp2	0.1
PTA	Ltbp3	0.3
PTA	Ltbp4	0.1
PTA	Ltbr	1.1
PTA	Ltc4s	0.1
PTA	Ltf	0.1
PTA	Ltk	0.1
PTA	Ltn1	1.0
PTA	Lum	0.1
PTA	Luzp1	4.8
PTA	Luzp4	0.1
PTA	Ly6d	0.1
PTA	Ly6e	0.1
PTA	Ly6g5b	0.1
PTA	Ly6g5c	0.1
PTA	Ly6g6c	0.1
PTA	Ly6g6d	0.1
PTA	Ly6g6e	0.1
PTA	Ly6g6f	0.1
PTA	Ly6h	0.3
PTA	Ly6k	0.1
PTA	Ly75	0.1
PTA	Ly86	0.1
PTA	Ly9	0.1
PTA	Ly96	0.1
PTA	Lyar	0.1
PTA	Lyg1	0.3
PTA	Lyg2	0.5
PTA	Lyl1	0.1
PTA	Lyn	0.4
PTA	Lynx1	0.4
PTA	Lypd1	8.7
PTA	Lypd2	0.1
PTA	Lypd3	0.1
PTA	Lypd4	0.1
PTA	Lypd5	0.1
PTA	Lypd6b	0.1
PTA	Lypla1	0.9
PTA	Lypla2	0.1
PTA	Lyplal1	2.4
PTA	Lyrm1	1.3
PTA	Lyrm7	1.7
PTA	Lysmd1	0.1
PTA	Lysmd2	0.1
PTA	Lysmd3	0.1
PTA	Lysmd4	0.2
PTA	Lyst	3.5
PTA	Lyve1	1.1
PTA	Lyzl1	0.1
PTA	Lyzl4	0.1
PTA	Lyzl6	0.1
PTA	Lztfl1	6.2
PTA	Lzts1	0.1
PTA	Lzts2	0.1
PTA	Mab21l1	0.1
PTA	Mab21l2	0.1
PTA	Mab21l3	0.1
PTA	Macc1	0.1
PTA	Macrod1	0.1
PTA	Macrod2	0.1
PTA	Mad1l1	0.1
PTA	Mad2l1	0.1
PTA	Mad2l1bp	1.9
PTA	Madcam1	0.1
PTA	Madd	0.2
PTA	Mael	0.1
PTA	Maf	0.3
PTA	Mafa	0.1
PTA	Mafb	0.1
PTA	Maff	0.2
PTA	Mafk	0.1
PTA	Mag	0.1
PTA	Magea1	0.1
PTA	Magea10	0.1
PTA	Magea2	0.1
PTA	Magea3	0.1
PTA	Magea4	0.1
PTA	Magea5	0.1
PTA	Magea6	0.1
PTA	Magea8	0.1
PTA	Mageb1	0.1
PTA	Mageb16	0.1
PTA	Mageb18	0.1
PTA	Mageb3	0.1
PTA	Mageb4	0.1
PTA	Maged2	3.0
PTA	Magee1	0.1
PTA	Magee2	1.6
PTA	Magel2	0.1
PTA	Magix	0.1
PTA	Magohb	0.1
PTA	Mak	0.1
PTA	Mal	81.8
PTA	Mal2	0.1
PTA	Mall	0.1
PTA	Malt1	0.1
PTA	Mamdc2	0.1
PTA	Mamdc4	0.1
PTA	Maml1	4.1
PTA	Maml3	0.1
PTA	Mamld1	0.1
PTA	Mamstr	0.1
PTA	Man1a2	1.1
PTA	Man1b1	0.5
PTA	Man1c1	0.1
PTA	Man2a1	2.9
PTA	Man2b1	0.2
PTA	Man2b2	0.2
PTA	Man2c1	0.1
PTA	Manba	0.7
PTA	Manbal	0.6
PTA	Maneal	1.0
PTA	Manf	0.1
PTA	Mansc1	4.7
PTA	Maoa	14.3
PTA	Map1lc3a	0.1
PTA	Map2k2	0.1
PTA	Map2k3	0.1
PTA	Map2k4	1.1
PTA	Map2k5	0.1
PTA	Map3k1	0.3
PTA	Map3k10	0.1
PTA	Map3k11	0.1
PTA	Map3k12	1.7
PTA	Map3k13	6.4
PTA	Map3k14	0.1
PTA	Map3k15	0.1
PTA	Map3k2	1.2
PTA	Map3k3	0.3
PTA	Map3k4	0.3
PTA	Map3k5	3.5
PTA	Map3k6	0.1
PTA	Map3k8	0.1
PTA	Map3k9	0.1
PTA	Map4k1	0.1
PTA	Map4k2	0.2
PTA	Map6d1	1.0
PTA	Mapk11	0.6
PTA	Mapk12	0.1
PTA	Mapk13	0.1
PTA	Mapk15	0.1
PTA	Mapk1ip1l	2.3
PTA	Mapk7	0.9
PTA	Mapk8	2.0
PTA	Mapk8ip1	0.3
PTA	Mapk8ip2	0.1
PTA	Mapkapk2	3.8
PTA	Mapkapk3	0.8
PTA	Mapkbp1	0.1
PTA	Marcks	6.0
PTA	Marcksl1	13.8
PTA	Marco	0.1
PTA	Mark1	0.1
PTA	Mark2	0.4
PTA	Mark4	0.5
PTA	Mars	1.9
PTA	Mars2	0.2
PTA	Marveld1	0.1
PTA	Marveld2	0.1
PTA	Marveld3	0.1
PTA	Mas1	0.1
PTA	Masp1	1.5
PTA	Masp2	2.0
PTA	Mast1	0.1
PTA	Mast2	2.5
PTA	Mast3	0.2
PTA	Mastl	0.8
PTA	Mat1a	0.1
PTA	Matk	0.1
PTA	Matn1	0.1
PTA	Matn2	0.1
PTA	Matn3	0.1
PTA	Matn4	0.1
PTA	Mau2	1.1
PTA	Mavs	0.4
PTA	Maz	0.1
PTA	Mb	0.1
PTA	Mbd1	0.8
PTA	Mbd3l1	0.1
PTA	Mbd3l2	0.1
PTA	Mbd4	1.4
PTA	Mbd6	2.3
PTA	Mbl2	0.1
PTA	Mblac1	0.3
PTA	Mblac2	1.0
PTA	Mbnl3	0.2
PTA	Mboat1	0.1
PTA	Mboat4	0.1
PTA	Mbtd1	0.1
PTA	Mbtps1	0.1
PTA	Mbtps2	1.8
PTA	Mc1r	0.1
PTA	Mc2r	0.1
PTA	Mc3r	0.1
PTA	Mc4r	0.1
PTA	Mc5r	0.1
PTA	Mcam	0.1
PTA	Mcart1	0.3
PTA	Mcart6	0.6
PTA	Mcat	0.1
PTA	Mcf2	0.1
PTA	Mcf2l	0.7
PTA	Mcfd2	10.4
PTA	Mchr1	0.1
PTA	Mcm10	0.1
PTA	Mcm2	0.1
PTA	Mcm3	1.1
PTA	Mcm3ap	1.2
PTA	Mcm4	0.1
PTA	Mcm5	0.4
PTA	Mcm6	0.1
PTA	Mcm7	0.1
PTA	Mcm8	0.1
PTA	Mcm9	0.2
PTA	Mcoln1	0.1
PTA	Mcoln2	0.1
PTA	Mcoln3	0.1
PTA	Mcph1	1.6
PTA	Mcrs1	0.6
PTA	Mctp1	0.1
PTA	Mctp2	0.1
PTA	Mcts1	0.4
PTA	Mdc1	0.2
PTA	Mdfi	0.1
PTA	Mdfic	0.5
PTA	Mdga1	0.1
PTA	Mdh1b	0.1
PTA	Mdm1	0.2
PTA	Mdn1	1.7
PTA	Mdp1	0.1
PTA	Me2	5.8
PTA	Me3	1.7
PTA	Mecom	0.1
PTA	Mecr	0.1
PTA	Med11	1.4
PTA	Med12l	2.5
PTA	Med13l	6.4
PTA	Med16	0.1
PTA	Med17	0.3
PTA	Med18	0.1
PTA	Med19	0.8
PTA	Med22	0.1
PTA	Med23	1.1
PTA	Med24	0.3
PTA	Med25	0.1
PTA	Med26	0.8
PTA	Med27	11.5
PTA	Med28	0.2
PTA	Med29	4.6
PTA	Med30	0.1
PTA	Med31	2.3
PTA	Med4	0.7
PTA	Med7	0.6
PTA	Med8	6.5
PTA	Med9	0.1
PTA	Mef2b	0.1
PTA	Mef2c	1.0
PTA	Mef2d	0.5
PTA	Mefv	0.1
PTA	Megf11	1.0
PTA	Megf6	0.1
PTA	Megf8	0.1
PTA	Megf9	7.2
PTA	Mei1	0.1
PTA	Meig1	0.1
PTA	Meis1	0.4
PTA	Meis3	0.1
PTA	Melk	0.1
PTA	Men1	0.8
PTA	Meox1	0.1
PTA	Meox2	0.1
PTA	Mep1a	0.1
PTA	Mep1b	0.2
PTA	Mepce	0.4
PTA	Mepe	0.1
PTA	Mesdc1	0.1
PTA	Mesp1	0.1
PTA	Mesp2	0.1
PTA	Mest	0.5
PTA	Met	0.1
PTA	Metap1	3.7
PTA	Metrn	0.1
PTA	Metrnl	0.1
PTA	Mettl1	3.2
PTA	Mettl11a	0.1
PTA	Mettl11b	0.1
PTA	Mettl13	0.5
PTA	Mettl15	0.5
PTA	Mettl16	0.9
PTA	Mettl17	1.3
PTA	Mettl21a	0.2
PTA	Mettl21d	0.1
PTA	Mettl22	0.1
PTA	Mettl4	0.3
PTA	Mettl5	0.1
PTA	Mettl6	0.1
PTA	Mettl7b	6.7
PTA	Mettl8	0.9
PTA	Mettl9	5.2
PTA	Mex3a	0.1
PTA	Mex3b	0.1
PTA	Mex3c	1.0
PTA	Mex3d	0.1
PTA	Mfap2	0.1
PTA	Mfap4	2.1
PTA	Mfap5	0.1
PTA	Mfhas1	0.2
PTA	Mfi2	0.1
PTA	Mfng	0.1
PTA	Mfsd10	0.2
PTA	Mfsd11	0.1
PTA	Mfsd2b	0.1
PTA	Mfsd3	0.4
PTA	Mfsd4	0.1
PTA	Mfsd6	0.1
PTA	Mfsd6l	0.1
PTA	Mfsd8	0.3
PTA	Mfsd9	0.1
PTA	Mgam	0.1
PTA	Mgat1	0.1
PTA	Mgat2	0.1
PTA	Mgat3	0.1
PTA	Mgat4a	3.9
PTA	Mgat4b	0.1
PTA	Mgat4c	1.1
PTA	Mgat5	3.0
PTA	Mgat5b	0.4
PTA	Mgmt	0.1
PTA	Mgp	0.1
PTA	Mgst2	0.1
PTA	Mgst3	13.7
PTA	Mia2	0.1
PTA	Miat	10.5
PTA	Mib2	0.1
PTA	Mical3	0.3
PTA	Micalcl	0.1
PTA	Micall1	0.1
PTA	Micall2	0.1
PTA	Mid1	9.6
PTA	Mid2	2.9
PTA	Midn	0.1
PTA	Mier2	0.1
PTA	Mier3	0.1
PTA	Miip	0.1
PTA	Mina	2.4
PTA	Mink1	4.5
PTA	Minpp1	1.0
PTA	Mios	0.9
PTA	Miox	0.1
PTA	Mip	0.1
PTA	Mipep	0.1
PTA	Mipol1	1.6
PTA	Mis12	0.4
PTA	Mis18bp1	0.3
PTA	Mitd1	0.3
PTA	Mitf	3.3
PTA	Mixl1	0.1
PTA	Mki67	0.1
PTA	Mki67ip	10.7
PTA	Mkks	2.6
PTA	Mkl1	0.6
PTA	Mkl2	1.8
PTA	Mknk1	2.4
PTA	Mknk2	2.0
PTA	Mkrn1	9.3
PTA	Mkrn2	0.1
PTA	Mkrn3	0.1
PTA	Mks1	1.0
PTA	Mkx	0.1
PTA	Mlana	0.1
PTA	Mlec	1.7
PTA	Mlf1	0.5
PTA	Mlf1ip	0.1
PTA	Mlh1	6.5
PTA	Mlh3	1.2
PTA	Mlkl	0.1
PTA	Mll2	0.7
PTA	Mllt1	1.0
PTA	Mllt11	1.2
PTA	Mllt3	0.7
PTA	Mllt4	2.4
PTA	Mllt6	0.4
PTA	Mlph	0.1
PTA	Mlst8	0.1
PTA	Mlx	2.3
PTA	Mlxip	0.1
PTA	Mlxipl	0.1
PTA	Mlycd	0.1
PTA	Mmaa	0.4
PTA	Mmab	1.4
PTA	Mmachc	0.1
PTA	Mmd	0.1
PTA	Mme	0.1
PTA	Mmel1	0.1
PTA	Mmgt1	4.4
PTA	Mmp10	0.1
PTA	Mmp11	0.1
PTA	Mmp12	0.1
PTA	Mmp13	0.1
PTA	Mmp15	0.1
PTA	Mmp16	0.1
PTA	Mmp17	0.1
PTA	Mmp19	0.1
PTA	Mmp2	0.1
PTA	Mmp20	0.1
PTA	Mmp21	0.1
PTA	Mmp24	0.1
PTA	Mmp25	0.1
PTA	Mmp27	0.1
PTA	Mmp28	3.2
PTA	Mmp3	0.1
PTA	Mmp7	0.1
PTA	Mmp8	0.1
PTA	Mmp9	0.1
PTA	Mmrn1	0.1
PTA	Mmrn2	0.1
PTA	Mms19	0.3
PTA	Mms22l	0.2
PTA	Mn1	1.6
PTA	Mnat1	0.4
PTA	Mnd1	0.1
PTA	Mnda	0.1
PTA	Mns1	0.1
PTA	Mnt	0.1
PTA	Mnx1	0.1
PTA	Moap1	1.4
PTA	Mobp	28.9
PTA	Mocos	0.1
PTA	Mocs1	0.1
PTA	Mocs3	0.1
PTA	Mog	0.1
PTA	Mogat1	0.1
PTA	Mogat2	0.1
PTA	Mogs	3.9
PTA	Mon1a	2.1
PTA	Mon1b	0.8
PTA	Mon2	2.9
PTA	Morc1	0.1
PTA	Morc3	3.0
PTA	Morc4	0.2
PTA	Morf4l1	1.7
PTA	Morn1	0.1
PTA	Morn2	0.8
PTA	Morn3	0.1
PTA	Morn4	2.2
PTA	Morn5	0.1
PTA	Mos	0.1
PTA	Mospd1	0.1
PTA	Mospd2	0.2
PTA	Mospd3	0.1
PTA	Mov10	0.1
PTA	Mov10l1	0.1
PTA	Moxd1	8.3
PTA	Mpdu1	1.1
PTA	Mpdz	1.6
PTA	Mpeg1	0.2
PTA	Mpg	0.1
PTA	Mphosph9	3.3
PTA	Mpi	1.7
PTA	Mpl	0.1
PTA	Mpnd	0.1
PTA	Mpo	0.1
PTA	Mpp1	14.5
PTA	Mpp2	0.2
PTA	Mpp3	0.1
PTA	Mpp4	0.1
PTA	Mpp7	0.1
PTA	Mppe1	2.3
PTA	Mpped1	0.1
PTA	Mpped2	0.6
PTA	Mprip	2.1
PTA	Mpst	0.1
PTA	Mpv17l	4.7
PTA	Mpz	0.1
PTA	Mpzl2	0.1
PTA	Mpzl3	0.1
PTA	Mrap	0.1
PTA	Mrap2	0.1
PTA	Mrc1	0.1
PTA	Mrc2	0.1
PTA	Mre11a	4.6
PTA	Mreg	0.1
PTA	Mrgprd	0.1
PTA	Mrgpre	0.1
PTA	Mrgprf	0.1
PTA	Mrgprg	0.1
PTA	Mrgprx1	0.1
PTA	Mrgprx2	0.1
PTA	Mri1	0.7
PTA	Mrm1	0.1
PTA	Mrp63	2.8
PTA	Mrpl1	0.1
PTA	Mrpl10	1.4
PTA	Mrpl11	0.2
